"applicationdate","creationdate","status","id","applicationno","tenantid","edcrnumber","status-2","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate","applicationdate-2","businessservice","accountid","reworkhistory","isrevisionapplication"
"08-01-2022","08-01-2022","PENDING_SANC_FEE_PAYMENT","3a102757-78b8-432b-b2b9-a8a05262d83d","BP-BAM-2022-01-08-000287","od.berhampur","DCR12022VV9BS","PENDING_SANC_FEE_PAYMENT","04bd7f09-dc95-4466-a2ad-a1506d476961","{""remarks"": ""FOR APPROVAL"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""10601402705"", ""fieldinspection_pending"": [{""date"": ""2022-01-24"", ""docs"": [{""fileName"": ""sanjay_ku_sahu.pdf"", ""fileStore"": ""d8513a4c-0f5b-4cee-a470-99b698561481"", ""fileStoreId"": ""d8513a4c-0f5b-4cee-a470-99b698561481"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644750945383}}, {""fileName"": ""25e8e33b-ffd8-4641-a6c0-21bfa8ddf557.JPG"", ""fileStore"": ""2a89e8ff-6404-40ce-89e1-0a168b7152f9"", ""fileStoreId"": ""2a89e8ff-6404-40ce-89e1-0a168b7152f9"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644751003120}}, {""fileName"": ""7f4c1992-073b-487e-8c08-8203d035ec4d.JPG"", ""fileStore"": ""59a3fb4a-d1de-4796-8e40-b07194ab1faa"", ""fileStoreId"": ""59a3fb4a-d1de-4796-8e40-b07194ab1faa"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644750984324}}, {""fileName"": ""41064eb0-eb37-4d6c-9bbd-9ce84ef0e57b.JPG"", ""fileStore"": ""d59e4ed8-1f75-495a-b629-9beeeb6d527f"", ""fileStoreId"": ""d59e4ed8-1f75-495a-b629-9beeeb6d527f"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644750994625}}, {""fileName"": ""7f4c1992-073b-487e-8c08-8203d035ec4d.JPG"", ""fileStore"": ""942aa192-82de-4165-a036-75264e2e615f"", ""fileStoreId"": ""942aa192-82de-4165-a036-75264e2e615f"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644750972150}}], ""time"": ""15:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","ae7f16b9-0b5f-47be-a684-d9c2ce512103","ae7f16b9-0b5f-47be-a684-d9c2ce512103",1641647573256,1646403462516,NULL,0,1641649716332,"BPA1","ae7f16b9-0b5f-47be-a684-d9c2ce512103",NULL,NULL
"08-01-2022","08-01-2022","PENDING_SANC_FEE_PAYMENT","c4f34245-cdae-43a8-9c66-37c7c66826bf","BP-BAM-2022-01-08-000288","od.berhampur","DCR12022UA2D3","PENDING_SANC_FEE_PAYMENT","30437c7b-3411-403f-899e-1e6610571f9c","{""remarks"": ""FOR APPROVAL "", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""fieldinspection_pending"": [{""date"": ""2022-01-21"", ""docs"": [{""fileName"": ""samjuktha sahu.pdf"", ""fileStore"": ""7e99c21b-fc54-4fdd-8033-4ee863d087f8"", ""fileStoreId"": ""7e99c21b-fc54-4fdd-8033-4ee863d087f8"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1642871007696}}, {""fileName"": ""5a76fb06-840f-468c-96d2-a8789cee25b6.JPG"", ""fileStore"": ""ef391116-7770-4e55-a057-0fef8f4d1b58"", ""fileStoreId"": ""ef391116-7770-4e55-a057-0fef8f4d1b58"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1642871038818}}, {""fileName"": ""15eb9cae-f838-4fc6-a8db-1c67a8e7e70f.JPG"", ""fileStore"": ""e028f06f-5389-403b-af9f-14e1d79d9e34"", ""fileStoreId"": ""e028f06f-5389-403b-af9f-14e1d79d9e34"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1642871079927}}, {""fileName"": ""41064eb0-eb37-4d6c-9bbd-9ce84ef0e57b.JPG"", ""fileStore"": ""c8f7e2ad-921a-47f0-b2ab-ff242812a9ca"", ""fileStoreId"": ""c8f7e2ad-921a-47f0-b2ab-ff242812a9ca"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1642871056661}}, {""fileName"": ""f02da1bc-19ff-4293-acbc-8e8fc3a434f7.JPG"", ""fileStore"": ""31c192a1-0048-401c-bcb0-251929bdcf3a"", ""fileStoreId"": ""31c192a1-0048-401c-bcb0-251929bdcf3a"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1642871091785}}], ""time"": ""13:00"", ""questions"": [{""value"": ""YES"", ""remarks"": ""submitted"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","ae7f16b9-0b5f-47be-a684-d9c2ce512103","ae7f16b9-0b5f-47be-a684-d9c2ce512103",1641648378344,1643468779529,NULL,0,1641649880104,"BPA1","ae7f16b9-0b5f-47be-a684-d9c2ce512103",NULL,NULL
"12-02-2022","13-01-2022","FIELDINSPECTION_INPROGRESS","0613a63c-57ad-4d7a-83a6-1bb189ae4f00","BP-BMC-2022-01-13-000337","od.bhubaneswar","DCR12022WOS0B","FIELDINSPECTION_INPROGRESS","1ae9f82a-d6e2-452c-a6e8-6f6e1a1ea00e","null","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1642060121487,1648972956285,NULL,0,1644657335111,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef",NULL,NULL
"01-01-1970","13-01-2022","CITIZEN_APPROVAL_INPROCESS","1ec78794-ae44-4f3a-be74-1518778b5e06","BP-BMC-2022-01-13-000345","od.bhubaneswar","DCR12022V7XUG","CITIZEN_APPROVAL_INPROCESS","c961996d-39c3-4739-b325-3b210f23fea3","null","01fb12ac-cac4-4ef5-b908-d5df020d0097","01fb12ac-cac4-4ef5-b908-d5df020d0097",1642080487457,1642086784310,NULL,0,0,"BPA1","01fb12ac-cac4-4ef5-b908-d5df020d0097",NULL,NULL
"01-01-1970","14-01-2022","CITIZEN_APPROVAL_INPROCESS","00b26cdf-c69b-4ca2-a7ac-9002f8a2ea6d","BP-BMC-2022-01-14-000355","od.bhubaneswar","DCR12022ILC0F","CITIZEN_APPROVAL_INPROCESS","c75b7297-5546-4fee-8d55-fa3154d7e040","{""holdingNo"": ""KNLD-151/96"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY""}","658fc06a-a16c-4d56-b8a8-193a40fbaee1","658fc06a-a16c-4d56-b8a8-193a40fbaee1",1642158166214,1642161948048,NULL,0,0,"BPA1","658fc06a-a16c-4d56-b8a8-193a40fbaee1",NULL,NULL
"01-01-1970","17-01-2022","PENDING_APPL_FEE","8c5c7c95-dea7-4a9c-893d-ce24acce153f","BP-RRK-2022-01-17-000399","od.rourkela","DCR12022J2CB4","PENDING_APPL_FEE","3d99e5c6-62bc-4ebc-a86a-be87eb088a22","null","0d2957d0-4736-4b49-8640-1605e5d0a041","0d2957d0-4736-4b49-8640-1605e5d0a041",1642417015773,1642496064872,NULL,0,0,"BPA1","0d2957d0-4736-4b49-8640-1605e5d0a041",NULL,NULL
"01-01-1970","17-01-2022","CITIZEN_APPROVAL_INPROCESS","9110f0aa-6c37-4874-8ddd-bbe0492920c0","BP-RRK-2022-01-17-000400","od.rourkela","DCR12022J2CB4","CITIZEN_APPROVAL_INPROCESS","555c025a-fecc-401e-b06f-b313bc09c05a","null","0d2957d0-4736-4b49-8640-1605e5d0a041","0d2957d0-4736-4b49-8640-1605e5d0a041",1642417464060,1642479063992,NULL,0,0,"BPA1","0d2957d0-4736-4b49-8640-1605e5d0a041",NULL,NULL
"01-01-1970","18-01-2022","INITIATED","dd383986-7f2f-4fc2-a6f5-c20f8ea74393","BP-SMB-2022-01-18-000424","od.sambalpur","DCR12022VD47W","INITIATED","1bae1f8a-dcba-437b-b195-012a98651deb","null","a281cf0f-59d7-4b48-8cb6-c738d6fc86a3","a281cf0f-59d7-4b48-8cb6-c738d6fc86a3",1642516216870,1642519733961,NULL,0,0,"BPA1","a281cf0f-59d7-4b48-8cb6-c738d6fc86a3",NULL,NULL
"01-01-1970","18-01-2022","INITIATED","fdd77287-2e24-4819-9617-a888d3ff0026","BP-SMB-2022-01-18-000425","od.sambalpur","DCR12022W2H8T","INITIATED","8c8f7269-6a68-47e3-b835-396091a4dad7","null","a281cf0f-59d7-4b48-8cb6-c738d6fc86a3","a281cf0f-59d7-4b48-8cb6-c738d6fc86a3",1642519188540,1642585412436,NULL,0,0,"BPA1","a281cf0f-59d7-4b48-8cb6-c738d6fc86a3",NULL,NULL
"01-01-1970","18-01-2022","CITIZEN_APPROVAL_INPROCESS","ead58c7f-b497-41be-9626-b0b383bc8df1","BP-SMB-2022-01-18-000426","od.sambalpur","DCR12022YTQUS","CITIZEN_APPROVAL_INPROCESS","d915391b-1d06-4c06-a79f-881a227d881f","{""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""registrationDetails"": ""Doc No - 11621303679""}","74f05717-56d7-40d3-a07a-292b257cc0e4","74f05717-56d7-40d3-a07a-292b257cc0e4",1642519949563,1644242973584,NULL,0,0,"BPA1","74f05717-56d7-40d3-a07a-292b257cc0e4",NULL,NULL
"20-01-2022","20-01-2022","FIELDINSPECTION_INPROGRESS","60eab090-9fde-4947-a168-f607673d468f","BP-BMC-2022-01-20-000459","od.bhubaneswar","DCR12022MEZUU","FIELDINSPECTION_INPROGRESS","9d75b0ad-e0ba-4b0e-8427-2452db6010ba","null","01fb12ac-cac4-4ef5-b908-d5df020d0097","01fb12ac-cac4-4ef5-b908-d5df020d0097",1642673442283,1644409313217,NULL,0,1642675437657,"BPA1","01fb12ac-cac4-4ef5-b908-d5df020d0097",NULL,NULL
"22-01-2022","22-01-2022","REJECTED","f25f9d51-3a39-42cc-a32f-5ff4e00e6248","BP-BED-2022-01-22-000508","od.berhampurdevelopmentauthority","DCR12022FSAYV","REJECTED","32ddc562-3c3c-4f76-a8f0-38e8986c0d4b","{""fieldinspection_pending"": [{""date"": ""2022-02-04"", ""docs"": [{""fileName"": ""BP-BED-2022-01-22-000508.pdf"", ""fileStore"": ""9bc7f00f-4578-4e4e-b8f2-f972fc6bd83c"", ""fileStoreId"": ""9bc7f00f-4578-4e4e-b8f2-f972fc6bd83c"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643957681190}}, {""fileName"": ""BP-BED-2022-01-22-000508.pdf"", ""fileStore"": ""80c57948-bddb-41a7-9880-07514af2d94c"", ""fileStoreId"": ""80c57948-bddb-41a7-9880-07514af2d94c"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643957722769}}, {""fileName"": ""BP-BED-2022-01-22-000508.pdf"", ""fileStore"": ""9eb96a63-2493-473c-899d-41dd420e102b"", ""fileStoreId"": ""9eb96a63-2493-473c-899d-41dd420e102b"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643957741393}}, {""fileName"": ""BP-BED-2022-01-22-000508.pdf"", ""fileStore"": ""3c88aa45-af23-491d-bae3-926078915621"", ""fileStoreId"": ""3c88aa45-af23-491d-bae3-926078915621"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643957761444}}, {""fileName"": ""BP-BED-2022-01-22-000508.pdf"", ""fileStore"": ""f045d01e-c439-4b2f-a1b9-06b348b151e4"", ""fileStoreId"": ""f045d01e-c439-4b2f-a1b9-06b348b151e4"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643957774430}}], ""time"": ""11:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","2e4f4d4d-a4f7-46f9-bf66-68c7bcdea550","2e4f4d4d-a4f7-46f9-bf66-68c7bcdea550",1642836873945,1644660794904,NULL,0,1642846064796,"BPA1","2e4f4d4d-a4f7-46f9-bf66-68c7bcdea550",NULL,NULL
"24-01-2022","22-01-2022","REJECTED","6ba506c5-8f93-4f09-af56-33dd46e447b6","BP-RRK-2022-01-22-000512","od.rourkela","DCR12022ZJE0U","REJECTED","2cbc712d-9a98-43cd-ade9-278a2995f529","{""fieldinspection_pending"": [{""date"": ""2022-01-25"", ""docs"": [{""fileName"": ""bkd2 (1).png"", ""fileStore"": ""2269a5e2-a285-44a1-8527-ed96f986b71e"", ""fileStoreId"": ""2269a5e2-a285-44a1-8527-ed96f986b71e"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644562423093}}, {""fileName"": ""bkd2 (2).png"", ""fileStore"": ""6a59c4b2-6c40-4c00-88c5-00dc76784eb1"", ""fileStoreId"": ""6a59c4b2-6c40-4c00-88c5-00dc76784eb1"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644562430635}}, {""fileName"": ""north.jpeg"", ""fileStore"": ""4dc8ffa6-6d61-4407-a3ec-39a905e44ce5"", ""fileStoreId"": ""4dc8ffa6-6d61-4407-a3ec-39a905e44ce5"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644562440409}}, {""fileName"": ""south.jpeg"", ""fileStore"": ""d2ef2032-6e3c-42ea-a0fa-2392be16c172"", ""fileStoreId"": ""d2ef2032-6e3c-42ea-a0fa-2392be16c172"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644562452884}}, {""fileName"": ""east.jpeg"", ""fileStore"": ""e062af3f-a615-4e1a-9c48-7df1ef1c231c"", ""fileStoreId"": ""e062af3f-a615-4e1a-9c48-7df1ef1c231c"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644562489724}}, {""fileName"": ""west.jpeg"", ""fileStore"": ""bb9cd061-db15-48d8-b732-de70a12d48d7"", ""fileStoreId"": ""bb9cd061-db15-48d8-b732-de70a12d48d7"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1644562496688}}], ""time"": ""12:10"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","01bfd205-faa3-4d4f-bcba-f9762f16eeb3","01bfd205-faa3-4d4f-bcba-f9762f16eeb3",1642860850135,1645191362192,NULL,0,1643032822565,"BPA1","01bfd205-faa3-4d4f-bcba-f9762f16eeb3",NULL,NULL
"25-01-2022","22-01-2022","DOC_VERIFICATION_INPROGRESS","35ccb1c0-0aa8-443e-999a-5f72546e8af5","BP-UDL-2022-01-22-000513","od.udala","DCR120225YTHP","DOC_VERIFICATION_INPROGRESS","3602311a-0807-43bf-b6a3-5183f1359136","null","8b1baf75-38e1-4bbb-88c3-d9cc21204235","8b1baf75-38e1-4bbb-88c3-d9cc21204235",1642861891784,1642934288343,NULL,0,1643132501925,"BPA1","8b1baf75-38e1-4bbb-88c3-d9cc21204235",NULL,NULL
"17-05-2022","24-01-2022","PENDING_ARCHITECT_ACTION_FOR_REWORK","3160d3af-0236-4cef-b6da-d9482bd4ec43","BP-BMC-2022-01-24-000518","od.bhubaneswar","DCR12022LXN9K","PENDING_ARCHITECT_ACTION_FOR_REWORK","e8463659-6f13-4425-a100-bb8c1bec170f","{""fieldinspection_pending"": [{""date"": ""2022-06-10"", ""docs"": [{""fileName"": ""S.518.pdf"", ""fileStore"": ""fdc161b6-ca6c-453a-a2b2-a0a8bc8156f3"", ""fileStoreId"": ""fdc161b6-ca6c-453a-a2b2-a0a8bc8156f3"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654858292245}}, {""fileName"": ""IMG-20220610-WA0007.jpg"", ""fileStore"": ""cafde649-a98e-4d80-aff3-8caa37b0998a"", ""fileStoreId"": ""cafde649-a98e-4d80-aff3-8caa37b0998a"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654858303254}}, {""fileName"": ""IMG-20220610-WA0007.jpg"", ""fileStore"": ""10b45367-26e4-4b63-ab38-c9a36b1b4456"", ""fileStoreId"": ""10b45367-26e4-4b63-ab38-c9a36b1b4456"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654858317462}}, {""fileName"": ""IMG-20220610-WA0007.jpg"", ""fileStore"": ""c4fea819-7683-4bf8-ba5e-1a6d6d4cbba8"", ""fileStoreId"": ""c4fea819-7683-4bf8-ba5e-1a6d6d4cbba8"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654858337036}}, {""fileName"": ""IMG-20220610-WA0007.jpg"", ""fileStore"": ""86ee02b9-8f37-4c2e-9c21-469631e57ade"", ""fileStoreId"": ""86ee02b9-8f37-4c2e-9c21-469631e57ade"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1654858347913}}], ""time"": ""12:00"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","b9541811-fda4-4164-840a-f6e78c98b83a","b9541811-fda4-4164-840a-f6e78c98b83a",1643006149780,1658042703502,NULL,0,1652785117703,"BPA1","b9541811-fda4-4164-840a-f6e78c98b83a","null",NULL
"01-01-1970","24-01-2022","CITIZEN_APPROVAL_INPROCESS","04b9e998-7790-46d9-919f-809186e07a36","BP-BMC-2022-01-24-000523","od.bhubaneswar","DCR12022HFG3I","CITIZEN_APPROVAL_INPROCESS","0f3232fc-b09c-47de-a2ef-526b78e7664e","null","3718b5c8-795e-40c5-ac1e-1fc9acdd277f","3718b5c8-795e-40c5-ac1e-1fc9acdd277f",1643012717233,1643040382181,NULL,0,0,"BPA2","3718b5c8-795e-40c5-ac1e-1fc9acdd277f",NULL,NULL
"22-03-2022","24-01-2022","CITIZEN_ACTION_PENDING_AT_APPROVAL","6842bb38-4df0-4fa0-9da9-5c35e7256e1e","BP-BDA-2022-01-24-000526","od.bhubaneswardevelopmentauthority","DCR1202293ORC","CITIZEN_ACTION_PENDING_AT_APPROVAL","62971017-22c8-4ad2-b487-2d88cfb1675c","{""remarks"": ""Ok"", ""serviceType"": ""NEW_CONSTRUCTION"", ""applicationType"": ""BUILDING_PLAN_SCRUTINY"", ""fieldinspection_pending"": [{""date"": ""2022-04-25"", ""docs"": [{""fileName"": ""SUJOG NOTEING.pdf"", ""fileStore"": ""74dc34f6-1f70-4e1e-9ae9-8514d9121288"", ""fileStoreId"": ""74dc34f6-1f70-4e1e-9ae9-8514d9121288"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650792959183}}, {""fileName"": ""SUJOG NOTEING_page-0001.jpg"", ""fileStore"": ""2a7d69d5-5dc3-4bc4-b1b8-b2c44cbbd9af"", ""fileStoreId"": ""2a7d69d5-5dc3-4bc4-b1b8-b2c44cbbd9af"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650792964998}}, {""fileName"": ""SUJOG NOTEING_page-0001.jpg"", ""fileStore"": ""7a21aba6-b201-44a9-bc00-f4dbb791244f"", ""fileStoreId"": ""7a21aba6-b201-44a9-bc00-f4dbb791244f"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650792972853}}, {""fileName"": ""SUJOG NOTEING_page-0001.jpg"", ""fileStore"": ""b706a874-68c8-4f2f-b64e-c3208c0b34fe"", ""fileStoreId"": ""b706a874-68c8-4f2f-b64e-c3208c0b34fe"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650793007723}}, {""fileName"": ""SUJOG NOTEING_page-0001.jpg"", ""fileStore"": ""783da560-728a-463b-91e9-732922f11cab"", ""fileStoreId"": ""783da560-728a-463b-91e9-732922f11cab"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1650793014165}}], ""time"": ""15:00"", ""questions"": [{""value"": ""NA"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","0ab33c0f-8b61-47c1-8ac0-72087784baef","0ab33c0f-8b61-47c1-8ac0-72087784baef",1643014656038,1651748841818,NULL,0,1647929701536,"BPA1","0ab33c0f-8b61-47c1-8ac0-72087784baef",NULL,NULL
"27-01-2022","24-01-2022","REJECTED","d3f22cf0-deaa-4134-a06c-e5c67367e0f2","BP-RRK-2022-01-24-000536","od.rourkela","DCR12022BKLKQ","REJECTED","fcb8fd11-c576-46dd-91d9-0ebfee3166d6","{""fieldinspection_pending"": [{""date"": ""2022-01-28"", ""docs"": [{""fileName"": ""B.D.1.jpeg"", ""fileStore"": ""07284d33-b62e-4d11-996a-e6fa182f4296"", ""fileStoreId"": ""07284d33-b62e-4d11-996a-e6fa182f4296"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643353423955}}, {""fileName"": ""B.D.2.jpeg"", ""fileStore"": ""e1cf2f91-3340-4f23-acd4-fc8ba61ae65b"", ""fileStoreId"": ""e1cf2f91-3340-4f23-acd4-fc8ba61ae65b"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643353430329}}, {""fileName"": ""NORTH.jpeg"", ""fileStore"": ""fe28d323-b0cb-4a2b-b7ad-cf69c653ba11"", ""fileStoreId"": ""fe28d323-b0cb-4a2b-b7ad-cf69c653ba11"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643353438116}}, {""fileName"": ""SOUTH.jpeg"", ""fileStore"": ""f3076c68-97f1-490f-bfe9-5585abde1cf5"", ""fileStoreId"": ""f3076c68-97f1-490f-bfe9-5585abde1cf5"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643353444656}}, {""fileName"": ""EAST.jpeg"", ""fileStore"": ""445d0998-7744-4038-922f-453d206cfaa4"", ""fileStoreId"": ""445d0998-7744-4038-922f-453d206cfaa4"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643353452860}}, {""fileName"": ""WEST.jpeg"", ""fileStore"": ""450e63f3-030d-40fe-a6bc-f114744a48b3"", ""fileStoreId"": ""450e63f3-030d-40fe-a6bc-f114744a48b3"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1643353459267}}], ""time"": ""11:10"", ""questions"": [{""value"": ""YES"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","3718b5c8-795e-40c5-ac1e-1fc9acdd277f","3718b5c8-795e-40c5-ac1e-1fc9acdd277f",1643041244201,1649054543913,NULL,0,1643264087421,"BPA2","3718b5c8-795e-40c5-ac1e-1fc9acdd277f",NULL,NULL
